site,event_start,season,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,turb_kg_km2,cluster,DOY,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,rain_int_mmPERmin_mean,API_4d,q_event_max,q_event_delta,q_4d,q_mm,NO3_1d,SRP_1d,turb_1d,turb_event_max,DO_pre_wet_15cm,Redox_pre_wet_15cm,SoilTemp_pre_wet_15cm,VWC_pre_wet_15cm,VWC_pre_wet_30cm,time_sinceLastEvent,multipeak,PET_mmHR
Wade,2019-07-11T20:00:00Z,summer,0.5507326892374937,0.007979065142876107,152.63038854489804,4.368209170632477,1,192,26.4,19.166666666666668,1.3199999999999998,0.022857142857142857,26.4,0.464516231246802,0.38405830619952464,0.1159549357021878,2.283772003600371,0.27953008295178305,0.002438271344961659,0.9415347222222222,15.908666666666667,0.6295686882930409,0.016313958753027845,0.8530135280356179,0.2525630727102438,0.32986194182555423,4.302083333333333,1,5e-4
Wade,2019-07-28T15:30:00Z,summer,0.4107011876771795,0.004574529078163265,198.53255492444256,3.6326423665011287,3,209,31.8,6.583333333333333,0.8800000000000001,0.0795,32.37,0.865681922480014,0.7633546637689159,0.06302755489681182,1.2133109133342899,0.3899632296024689,0.002223746002894364,0.01149999999999999,15.568666666666665,0.7017681246378997,0.3915365040178947,0.8979407495779321,0.19679338254983786,0.11720791420202079,15.177083333333334,0,0.0233
Wade,2019-07-31T14:30:00Z,summer,0.43478592284681106,0.005812298216210716,165.41685170998886,6.260254675096002,3,212,7.6,3.8333333333333335,1,0.03234042553191489,41.79042875,1.41077027797576,1.3337904488265628,0.142897769216138,1.5288624726105724,0.31123299603498933,0.0029311873515839794,0.016581307872833056,24.611333333333334,0.4386527385301274,0.44152374388113963,0.9963270328413747,0.423233845913613,0.5372902184245975,2.375,0,0.0298
Wade,2019-08-07T18:45:00Z,summer,0.3608522867750134,0.0063211734310983465,126.23620243295461,2.1987685042307916,3,219,19.400000000000002,7.583333333333333,0.32,0.04217391304347826,29.634136250000005,1.20122652920184,1.1225254090872196,0.08481245908136681,1.3826578933224967,0.33937460907694367,0.002648372058561512,0.0011458333333333234,4.433333333333334,0.6388425699522824,0.44788286308516106,0.8841168142735922,0.23998107900888854,0.2006155598288092,6.302083333333333,0,0.0061
Wade,2019-08-08T08:45:00Z,summer,0.6353566979720807,0.02087905746408709,67.29129533971806,14.17614427661923,3,220,12.8,5.083333333333333,0.24,0.04129032258064516,36.493,2.69998312635873,2.158329225298186,0.13385283249137156,3.7472718242651877,0.3076474099311481,0.0033318070660944043,0.5564722222222223,15.481333333333334,0.3706489858024676,0.463024514586122,0.9489699188860192,0.504357395198215,0.5768331445975926,0,0,0.0235
Wade,2019-08-08T20:45:00Z,summer,0.5724455015448588,0.018580987720049687,68.12672562673005,5.927832226350045,3,220,9.6,2.1666666666666665,1,0.07111111111111111,45.424499999999995,2.51197723371467,2.0291919196410753,0.30588003381403694,3.6119729270725967,0.22737963303501602,0.004688794187428775,1.7871527777777778,9.216666666666667,0.25278758655560274,0.4675615056453654,0.9693952521539027,0.5318762713078694,0.6568037385933293,0.020833333333333332,0,5e-4
Wade,2019-08-10T05:15:00Z,summer,0.5925770036574095,0.018335128798643876,71.46822465779734,0.8087196544147098,1,222,12.6,36.5,0.48,0.005740318906605923,56.2903575,1.1798128563915,0.922981894674844,0.5025161204760747,4.100679275688927,0.16654943984712967,0.004213041236381254,0.04238194444444444,1.7526666666666668,0.2462102825354482,0.45320620610609336,0.9337284220588247,0.5170405371843135,0.6584210082244858,0.71875,1,0.0014
Wade,2019-08-12T19:30:00Z,summer,0.2989508176920326,0.006736458530156429,98.13417378854956,0.15496830454709296,3,224,8.4,6.916666666666667,0.44000000000000006,0.02,27.717109999999998,0.473569353365291,0.332514104365785,0.49540496196994993,1.7790751399859717,0.16114193433352345,0.0038044122531281145,0.010104166666666657,1.1893333333333334,0.2536558088730973,0.4584180744512741,0.860160004719309,0.4556959682795653,0.5859558379133387,1.3125,0,5e-4
Wade,2019-08-17T03:15:00Z,summer,0.20546557457776987,0.003656836591778073,124.24693334568406,0.8630474540862721,3,229,8.8,2.9166666666666665,0.8,0.048888888888888885,13.930308750000002,0.541653901060544,0.430096944114476,0.16809207244514018,0.9753469788541309,0.2300711312351487,0.0029906524636993123,-1.0101150240323283e-17,5.816,0.5275386744145302,0.46562157074094107,0.8720317758028782,0.3188675872181826,0.3731572898861745,3.1458333333333335,0,5e-4
Wade,2019-08-28T14:45:00Z,summer,0.40595076712953704,0.004712202777196509,190.50288667945864,0.4258339826170584,3,240,19.6,9.916666666666666,0.27999999999999997,0.03266666666666666,19.6,0.473569353365291,0.4160201450758466,0.07668787159041918,1.4086288272980025,0.33092755299533705,0.0025598178793412698,0.009062499999999989,2.292666666666667,0.7430459249430988,0.4641348554177346,0.8079494025668215,0.21633946527538866,0.15229706541881657,10.822916666666666,0,0.0884
Wade,2019-09-01T22:30:00Z,fall,1.0036890842489443,0.025708689923586613,86.33192407263897,3.1711866617310007,3,244,30,31,0.12,0.0160857908847185,41.900365,1.24513559153163,1.1746988235466644,0.132304986070581,5.568634305585921,0.29103191708146353,0.0027627619283403008,0.0012499999999999898,2.714,0.6730660166248463,0.4737414436095293,0.8281198265033534,0.2888526150587145,0.3147357839317326,3.1354166666666665,0,5e-4
Wade,2019-09-04T09:15:00Z,fall,0.44490548747460074,0.016672159628974774,59.01033334132306,5.104572777666705,4,247,11.2,11.833333333333334,0.24,0.015664335664335664,38.10875,1.93472332431987,1.745703956913312,0.30384726703293546,3.3675618874533115,0.15772280042460948,0.0040074276377773665,0.005770833333333323,7.712666666666666,0.43296890565488144,0.4828974884849158,0.8110038621487108,0.4456675532671245,0.5945384521322536,0.08333333333333333,0,0.02
Wade,2019-09-07T16:30:00Z,fall,1.0435593365429345,0.04423261640190512,52.17070244831445,11.929747968348673,1,250,20.2,12.75,0.36,0.026233766233766238,29.339617499999996,2.14595345767519,2.0343965007291223,0.33013204971393356,8.465801521530905,0.17325273783036244,0.003453693596588814,-1.0083080204115191e-17,12.080666666666666,0.5485503236224413,0.4830483112664412,0.7725169345027002,0.3598442195704314,0.4951859782338577,2.4791666666666665,1,0.0104
Wade,2019-09-11T04:00:00Z,fall,0.517691743721217,0.013166769305010827,86.94491311237866,0.04426824313243056,4,254,9.8,15,0.16,0.010828729281767955,26.921778749999998,0.521331851190395,0.35791382465937904,0.5754534494190479,3.832081738158597,0.13600915697703272,0.0030547747592996654,4.1666666666665656e-4,0.26866666666666666,0.588813519140075,0.48142771170842835,0.7080236889057419,0.45352848016337455,0.5915104677345395,2.125,0,5e-4
Wade,2019-09-23T18:45:00Z,fall,NA,NA,NA,NA,3,266,12,17.75,0.24,0.011214953271028037,12.19,0.333110122076018,0.245256232060528,0.09284860746608778,1.4213802157089441,0.19406741302947172,0.0029554452538159263,-1.0119220276531374e-17,0.9253333333333333,0.7422534686549485,0.5070259106645132,0.7096090032219454,0.21377398627620509,0.14323764784818588,10.364583333333334,0,9e-4
Wade,2019-09-26T11:15:00Z,fall,0.21536739941152588,0.008289112151550601,57.45450847724984,0.39096814940880426,4,269,9.6,12.333333333333334,0.12,0.012885906040268458,21.90155,0.64249047030176,0.507284002412556,0.15419561323414632,2.1768611861144995,0.11428976790168952,0.0027964125620048835,-1.0119220276531374e-17,1.4986666666666668,0.6245082046835584,0.4864270157924717,0.7479208931843802,0.41356858868429386,0.5187655093060195,1.34375,0,0.0176
Wade,2019-09-28T17:15:00Z,fall,0.29602354470965264,0.02124385792745675,30.813783849589683,2.441003111228369,4,271,12.8,15.333333333333334,0.2,0.013837837837837838,23.255913749999998,1.51433381624241,1.360873241686106,0.2335689979209456,4.453969592848489,0.0861262066746583,0.003310356864891844,-1.0119220276531374e-17,2.01,0.6393024961325038,0.4817111204624511,0.7117248364120129,0.4151401930096622,0.5374833626609816,1.0833333333333333,0,9e-4
Wade,2019-10-01T16:15:00Z,fall,1.8800327878707321,0.17929360862327615,23.187438789607494,2294.1879056557686,2,274,79.6,12.916666666666666,1,0.10205128205128204,94.54725249999998,9.53391090783441,9.255532356256207,0.40588682971438356,32.25014630148669,0.06240150242629797,0.003394650004548211,3.1249999999998987e-4,604.7040000000001,0.6941408046644739,0.47193722850858777,0.6321579610870367,0.4517105006889198,0.5678007310452624,1.8333333333333333,0,9e-4
Wade,2019-10-04T00:15:00Z,fall,0.29293425716189714,0.013998447464762592,46.27457692067588,0.43321051215174333,4,277,3,6.166666666666667,0.04,0.008,76.48155,1.41077027797576,0.4443328635843461,1.7983808870802926,3.8399776381820883,0.07847337956750548,0.003653560341692143,0.29909722222222224,0.216,0.3435662982078758,0.4659344331040257,0.5700768378109855,0.6265350698817849,0.6753085912375016,0.4166666666666667,0,4e-4
Wade,2019-10-07T02:00:00Z,fall,0.696106938670696,0.09589859756112665,16.051509202654525,32.11973380385094,4,280,25.8,15.333333333333334,0.4,0.027891891891891896,28.372125,3.17862395192458,2.883001310213329,0.9102639360578719,19.76387153967417,0.07467686958563499,0.002708204351423191,0.002395833333333326,8.205333333333334,0.5516435566108937,0.47090209882354406,0.4476486144390789,0.5603409956398885,0.637306317333977,2.4375,0,5e-4
Wade,2019-10-16T21:45:00Z,fall,0.2836144503269988,0.26874606727455286,2.333664406582528,42.03738818995378,1,289,44.4,49.416666666666664,0.27999999999999997,0.014949494949494952,47.3241,3.32673714643974,3.099352427874579,0.25332914935725037,41.010729044216006,0.010503353369773831,0.003470576191916697,1.0416666666665987e-4,6.038,0.6260608322027723,0.4911993998942355,0.5290897892070259,0.48130960772838616,0.5950693579951314,8.15625,1,4e-4
Wade,2019-10-22T22:00:00Z,fall,0.038073972773657996,0.06389016833185297,1.3177903653467897,2.434423010197088,4,295,11.600000000000001,7.916666666666667,0.08,0.024166666666666666,12.08870375,2.66526861566679,2.2676245117174143,1.3008998508678684,11.251593334897374,0.019733010262700794,0.0037216985127603197,1.0416666666665973e-4,0.7686666666666667,0.5419059184501772,0.4914996067815663,0.42379365431150856,0.5611572459902208,0.6304266821408012,2.9270833333333335,0,4e-4
Wade,2019-10-27T07:15:00Z,fall,0.807214533750343,0.14013511896756645,12.737791960335873,26.850777641744717,4,300,26.8,28.166666666666668,0.2,0.015811209439528025,30.22092625,3.31869609986766,2.897094126090841,0.9815644712389566,28.12120437026733,0.034101838470777156,0.0031219034479274986,-6.938893903907228e-18,11.484,0.5077819822773117,0.5548820287535402,0.4766628168530929,0.5500753845166435,0.6282766666271159,3.2395833333333335,0,0.0019
Wade,2019-10-31T02:45:00Z,fall,0.11583917663096646,0.012779319045184078,20.044716330410942,0.2808448992762711,4,304,4.6000000000000005,4.166666666666667,0.08,0.01803921568627451,26.77216875,1.59656934399302,0.877502390458872,1.8247067516902435,3.3109292400455796,0.03887908619366906,0.0033571654012630016,6.249999999999931e-4,0.5386666666666667,0.4170582290230538,0.5749988495926105,0.4772917022001862,0.5824287491550282,0.638812262616504,1.6354166666666667,0,4e-4
Wade,2019-10-31T16:15:00Z,fall,1.0590602480850166,0.22986089205478574,10.188441229378524,1299.7427375452887,2,304,79.2,14.833333333333334,1.28,0.08849162011173185,98.1029575,9.16285235837223,7.87232829749331,1.8091047165526493,35.33120098329828,0.036687044881665264,0.0035289782109781858,0.03885416666666666,422.75800000000004,0.2401945500681493,0.5511035099132268,0.5511915413023472,0.5802132973087069,0.6284336666892408,0.041666666666666664,1,9e-4
