site,event_start,event_end,FI_NO3,FI_SRP,FI_turb,HI_NO3_cv,HI_NO3_mean,HI_NO3_sd,HI_SRP_cv,HI_SRP_mean,HI_SRP_sd,HI_turb_cv,HI_turb_mean,HI_turb_sd
Wade,2018-08-17 23:45:00,2018-08-19 03:10:00,-0.4976265188495827,0.44509125271113176,0.4644958424595156,0.26206249849412244,0.22237451572650904,0.058276021192709485,-0.3183801550588,-0.3558293730772093,0.1132890109747975,0.6242186467736902,0.2975134974477734,0.18571347277375683
Wade,2018-09-03 14:45:00,2018-09-04 04:20:00,-0.4170626537427119,0.4368859995782816,0.35839130521244483,0.37035146825243936,0.23878194331488836,0.08843324329883966,-0.5384077214388936,-0.4106491527026316,0.22109667461743615,0.48785158042189347,0.2851318975240204,0.13910204683578672
Wade,2018-09-11 01:15:00,2018-09-12 00:10:00,-0.20036144039014447,0.6127500619206603,0.3851109530491834,0.7686727542047652,0.3862756782710976,0.29691958949895836,-0.36426225505347043,-0.41029791850356584,0.14945604503785392,0.40125962096828066,0.4751807629360799,0.19067085282714985
Wade,2018-09-26 14:00:00,2018-09-27 11:30:00,-0.5465923930257807,0.44152044048217554,0.8589639729940856,-0.937027693744849,-0.2469516196054942,0.23140050658549144,-0.30789243968748986,-0.3926834771050396,0.12090427379083721,0.503626265994597,0.2876947483997452,0.14489063188281873
Wade,2018-10-02 03:00:00,2018-10-03 14:20:00,-0.449101941392438,0.7311522292464259,0.45877661697878824,0.5232300183971761,0.29367652896701874,0.15366037565423202,-0.23495414919049756,-0.4088938758919847,0.09607131271940618,0.32396226927602984,0.5763530850190143,0.1867166533270004
Wade,2018-10-06 22:45:00,2018-10-08 21:50:00,-0.7191564712338651,0.6337279576297141,0.22159222193381653,0.43804250937427314,0.40389863639381546,0.17692477221879405,0.7735765227012561,0.15440016509788748,0.11944034282092364,0.4246436384030369,0.46995798652603116,0.19956466929497926
Wade,2018-10-11 07:15:00,2018-10-12 20:30:00,-0.21334492640610153,0.9258586566934959,NA,-2.8805991995072047,-0.04336436855101872,0.12491536533519992,49.51596922756556,0.0014936949273902235,0.07396175206002509,NA,NA,NA
Wade,2018-10-15 18:30:00,2018-10-17 04:10:00,-0.3922012177136739,0.4349390620998079,0.5644236853733348,-1.804724590147018,-0.08091638397199309,0.14603178790003396,0.5750989839626384,0.3160497530167919,0.18175989184159982,1.2351276171908383,0.14393646949845137,0.17777990859848403
Wade,2018-10-23 11:45:00,2018-10-26 07:10:00,-0.21461647449770044,0.6956786585081156,NA,1.4875642961864946,0.07942619052186335,0.11815156520243009,-122.71905182248018,-0.0024721092212332866,0.30337489963135883,NA,NA,NA
Wade,2018-10-27 14:45:00,2018-10-31 02:30:00,-0.1444761134576399,0.8776735100232332,0.5744308642382634,-0.5420880676676528,-0.44294002111793707,0.24011250014049185,6.586467438857002,0.014378908340218544,0.09470621158915882,0.912219067697373,0.12303882141802346,0.11223835896453294
Wade,2018-10-31 13:00:00,2018-11-01 15:20:00,0.536410172675493,0.8524819419312872,0.49690922393259207,-0.5359033972953862,-0.6056159222298487,0.3245516301791543,0.98681920241393,0.06872642584652518,0.06782055673862808,0.56574079779,0.35647998944361853,0.2016752736240035
Wade,2018-11-01 15:30:00,2018-11-03 01:20:00,-0.21451946249405224,0.992475390233469,0.506322120105453,-0.23196496716062542,-0.7568278755701493,0.1755575533028756,9.31552235531554,0.009883050267598503,0.09206577570652108,0.6243166165655863,0.3677449097382171,0.22958925780698067
Wade,2018-11-03 01:30:00,2018-11-05 08:50:00,-0.941012625208926,-0.021454993796444444,0.6419129724056842,-1.3074983181375774,-0.08677947433372876,0.11346401674021343,7.04307341394664,0.033482210722730076,0.2358176681814193,1.6189467039170222,0.1053253977278482,0.17051620549024926
Wade,2018-11-05 16:30:00,2018-11-08 11:50:00,-0.46603687766803603,0.8405613166415071,0.7604106177783424,-1.1178381121891277,-0.23893143232532282,0.2670866612531832,-0.6246807746914863,-0.22456087715083017,0.14027886270398027,2.6904654720287673,0.06335660468135418,0.17045875732015958
Wade,2018-11-09 17:15:00,2018-11-11 11:30:00,-0.7448738105135599,0.3833092276415698,-0.6052332299677345,0.5826488936512801,0.2533665454006341,0.1476237373659263,1.6202214228457936,0.1774808696330898,0.28755830712483355,0.6666727744800162,0.15796616926803905,0.10531174433990347
Wade,2019-04-03 10:30:00,2019-04-04 19:50:00,-0.7656757164515043,0.2626088881040676,0.6899598104108253,0.3484955753594149,0.4696509411442049,0.1636712749521404,-0.33433671856924607,-0.48777081271971223,0.16307969293856286,0.8122494986017701,0.29403930915898085,0.23883328143359306
Wade,2019-04-05 00:45:00,2019-04-05 16:30:00,0.18305623379914232,-0.08375017801166229,-0.03774640010581979,-0.9707623049993318,-0.2968509921747265,0.2881717534048761,0.5399404424688409,0.39963059946036766,0.21577672269671905,-0.867251876333374,-0.3051547622299112,0.2646460401159551
Wade,2019-04-06 12:30:00,2019-04-07 10:30:00,-0.7515701542821961,0.18628844321084803,0.010785969052353211,0.46295055408829294,0.4986835356516484,0.23086581914463963,-0.5964533717640237,-0.40585042657544584,0.242070855362792,0.6228158370252642,0.4136365664393868,0.257619404351203
Wade,2019-04-07 12:15:00,2019-04-11 06:00:00,-0.17069461901493455,0.5773789394674959,0.1954455184297393,-0.19662133906278192,-0.5437686822507001,0.10691652644453703,-1.1825185418440338,-0.2471316476282164,0.292237755596832,0.5911157154226747,0.1473623057469301,0.08710817478793152
Wade,2019-04-11 06:15:00,2019-04-11 10:20:00,0.06176667717948381,-0.6650057526837541,-0.2376599206935887,2.1248161964283465,0.15457841396290398,0.328450717606584,0.6148021797239234,0.4934184411998692,0.3033547331656601,-0.88519941622129,-0.25235892795023374,0.22338797569977747
Wade,2019-04-14 17:00:00,2019-04-17 11:00:00,-0.4981423720105004,0.5215172280313125,0.9649394830111847,-0.39236308215382104,-0.589193703660914,0.23117785755402126,0.627007822887671,0.3103190917776011,0.194572498135953,1.0738659591431845,0.21087272965002726,0.22644904608276795
Wade,2019-04-17 11:00:00,2019-04-18 13:20:00,-0.9797659862050498,0.5466160102270301,0.4212992662560023,1.0891579870088832,0.06737326442212888,0.0733801290562231,-0.47831855709747706,-0.36586672373010853,0.17500084338456678,0.5223734792011677,0.35068007474222307,0.18318597072962062
Wade,2019-04-18 14:30:00,2019-04-22 05:30:00,0.2929569416579313,-0.2758695620823942,0.9995441435388153,-0.9941333540763577,-0.2235849051886465,0.22227321171603356,2.653356613853492,0.06805752406523066,0.180580881600973,-76.10280117153157,-0.00146754037124076,0.11168393308373119
Wade,2019-04-22 11:45:00,2019-04-23 10:40:00,0.2288397010467459,0.55060517000818,0.4488728102280027,-0.4485185637181053,-0.5711457453155326,0.25616946936262946,-0.317875050125196,-0.5640604548927738,0.17930074537268134,0.9456207080136215,0.24425199933162423,0.23096974854171312
Wade,2019-04-23 10:45:00,2019-04-25 15:30:00,-0.22457684307480874,0.9583209812766266,0.05437456188593247,1.0232303600391868,0.2755297600149175,0.2819304155415748,-1.9884069503045867,-0.11842436836563501,0.23547583714365927,2.8783004597856747,0.0575709249031611,0.16570641961905513
Wade,2019-04-26 09:45:00,2019-04-29 12:10:00,-0.7151131039367274,0.4278329706850294,0.9128865171239336,0.36353906327562946,0.4417529895896373,0.16059446803462565,6.503968103206492,0.034219204150656046,0.2225606123129781,0.7461693009888641,0.12391993039992497,0.09246524784510071
Wade,2019-04-30 17:15:00,2019-05-01 12:20:00,-0.2477413195134595,0.46089334249994396,0,-0.49283356952813934,-0.4424173339466489,0.21803811391004982,-0.6886704645667602,-0.4643027435422482,0.3197515860948614,3.857115734500523,0.02395491191481707,0.09239686766521497
Wade,2019-05-01 15:45:00,2019-05-03 11:00:00,-0.2587313982184637,0.21308461334906026,0.10764331210191083,-1.7208200721251834,-0.20969106458358996,0.3608405928807398,-9.884510010204794,-0.019914135693978572,0.19684147361170778,0.7292858345100949,0.46489251774201124,0.3390395277589818
Wade,2019-05-03 11:45:00,2019-05-05 10:30:00,-0.18767561510189745,0.44351320142690454,0.1515979994284249,-0.5027771669197516,-0.5249473809623351,0.26393155698218634,-0.5096180920112074,-0.41523876963756357,0.21161318951177646,0.8230815110869596,0.409820283640997,0.3373154983333182
Wade,2019-05-05 12:30:00,2019-05-06 11:10:00,0.5295434227899719,0.5998012973880378,0,-0.33372621048674106,-0.6125608225824216,0.20442760201307247,-0.5113078640464771,-0.2544961233269099,0.13012586922639113,4.294863542343667,0.0397508132500161,0.17072431860600573
Wade,2019-05-07 07:15:00,2019-05-08 11:20:00,-0.405324571154124,-0.21132401576986148,0.406437125748503,0.6140792905238809,0.2836016428047428,0.17415389560494354,0.5364821373729124,0.2039167192725041,0.10939767740138516,0.7283055257805495,0.33081434689798445,0.24093391685328566
Wade,2019-05-08 17:15:00,2019-05-09 11:40:00,0.20416729198535272,0.46616864507479244,NA,-0.43892458614256047,-0.43686326029990125,0.19175002572802383,-0.4250309531339889,-0.5543729386477905,0.23562565850516073,NA,NA,NA
Wade,2019-05-09 11:45:00,2019-05-12 10:50:00,-0.7396723770160821,0.5782478684584976,0.6306406359597848,1.4989254294918333,0.3239045413371172,0.4855087537380937,3.32597244477856,0.05382786356611614,0.17902999098220207,1.2317432669588018,0.17637040432851928,0.21724305802245514
Wade,2019-05-13 15:45:00,2019-05-15 17:00:00,-0.6377004843993276,0.9302543286927136,1,0.45715182922408115,0.24969742964984432,0.11414963671697764,7.321196922155544,0.036843832058021254,0.269740949863601,0.43992358901635764,0.3915195717886158,0.17223869519139534
Wade,2019-05-15 17:15:00,2019-05-16 06:10:00,0.397134608463792,0.011649912729229547,0.15205979225776678,-0.33079191762334853,-0.7349631581679757,0.24311987247289712,-0.3183272050229236,-0.5672114181735877,0.1805588254042869,5.146616483002912,0.04297090574245246,0.22115477178367032
Wade,2019-05-16 17:15:00,2019-05-17 13:40:00,0.42748159893520926,0.401861315959114,0,-0.5210230529976686,-0.4797567223591947,0.24996431217974246,-0.7906033520529858,-0.28201880077145897,0.22296500923187865,-3.3821076199720688,-0.009839974022062995,0.03327985112034646
Wade,2019-05-17 16:45:00,2019-05-18 13:40:00,0.6087301681647445,0.8894545453019433,NA,-0.33689769446362944,-0.6025233433243973,0.2029887252265073,-1.8673813202944958,-0.08049906361034913,0.15032244768716435,NA,NA,NA
Wade,2019-05-18 19:00:00,2019-05-19 06:30:00,0.22946424625176295,0.11394168695625345,NA,-0.6302708628356567,-0.4122471917178645,0.25982739322559484,-0.991704922472599,-0.36996850961858607,0.3668995921486029,NA,NA,NA
Wade,2019-05-19 08:00:00,2019-05-19 15:20:00,0.19280384032988596,-0.3858960927969147,0.37931034482758624,0.658681382393167,0.3599743062753573,0.23710837368347362,3.4179363481450356,0.11862245025431019,0.4054439844302331,1.012666074413681,0.2763344655542337,0.2798345384580084
Wade,2019-05-19 17:00:00,2019-05-22 10:20:00,-0.6965412627581836,0.5446307949140141,0.7972491197183099,1.358727842757568,0.26625089037052757,0.36176249790542864,-0.968364613681644,-0.24975445736459528,0.24185337862113493,0.8295681695144104,0.3968453842640472,0.3292102990041684
Wade,2019-06-29 17:00:00,2019-06-30 06:30:00,-0.072822270039828,0.5999059371828335,0.5479731700204141,0.4088370001345256,0.6535117074158218,0.2671797660126764,-0.5091919225507942,-0.47948835466662404,0.24415159715341533,0.7700537658134081,0.22551948127676597,0.17366212582146
Wade,2019-06-30 09:30:00,2019-07-01 13:30:00,-0.9815066623983858,0.782247665310227,0.4070121148943865,0.8290623629704053,0.32821347527116757,0.27210943936704285,-1.0835281076528267,-0.1939491851360188,0.21014939355123818,0.5667497049832688,0.22074280143621897,0.12510591759115738
Wade,2019-07-06 11:45:00,2019-07-07 12:45:00,-0.8364367814386399,0.5289178211603686,0.9986391925773229,0.23027141380268235,0.5037747384981084,0.116004921272036,-0.4113789215075332,-0.44441350054021583,0.18282234655562152,0.45587564034028516,0.14799920204009565,0.06746923099987984
Wade,2019-07-11 20:00:00,2019-07-13 11:15:00,-0.22299475466610197,0.840520181635031,0.12318267723069432,0.47511187835205515,0.5111372422987748,0.24284737528426042,-0.718639596558923,-0.26456488302940584,0.19012680080391087,0.9036357191043826,0.19543796855345708,0.1766047292541029
Wade,2019-07-28 15:30:00,2019-07-29 05:30:00,-0.8374045557263128,0.7521193708738304,0.2779081301690924,-5.621556463187022,-0.03734668409872907,0.20994649337381438,0.8534591058275448,0.10753991974039043,0.09178092374239954,0.7853156426321798,0.37351984664226806,0.293330978401746
Wade,2019-07-31 14:30:00,2019-08-01 11:30:00,-0.3892495648319938,0.6400399202903895,0.6378633150039277,0.236738434444997,0.6866203667095928,0.16254943067287875,-0.40757581179017704,-0.3274479467179333,0.1334598627025883,0.763232765608134,0.2631711077717472,0.2008608124127869
Wade,2019-08-07 18:45:00,2019-08-08 08:45:00,-0.8211072014722206,0.9445986814416354,0.8322539816673256,0.528572341813014,0.2026476088041702,0.10711392114842781,-3.803630461935952,-0.025621214111466246,0.09745363046615628,0.9627284280362136,0.33663985880726605,0.3240927620838521
Wade,2019-08-08 08:45:00,2019-08-08 20:15:00,-0.9485226354435069,0.9543250690720886,0.4670112544018777,0.5062125660413382,0.2931589462097276,0.14840074241880086,-1.9497690170742663,-0.055052220541761045,0.10733911393346517,0.5083716497075075,0.2597354168072937,0.13204212232979096
Wade,2019-08-08 20:45:00,2019-08-09 12:00:00,-0.8329307237203777,0.49935467479451745,0.3311794713165516,-8.698380792050267,-0.02538648732840221,0.22082133375500132,0.41207459092135823,0.40143674960670933,0.16542188437498445,0.715342599630692,0.30355390884905287,0.2171450422841396
Wade,2019-08-10 05:15:00,2019-08-11 12:00:00,-0.9526705810989315,0.5284531851987038,0.604792696842906,1.0811215093883206,0.283314456234079,0.3062973525553188,-0.7321521797382295,-0.22592913164969594,0.1654145062036903,1.0862295912708653,0.24301847485245834,0.26397385861025485
Wade,2019-08-12 19:30:00,2019-08-13 23:45:00,0.28514416566411693,0.3491382018290892,0.9697309417040358,0.514637207500967,0.46380528029455825,0.23869145427499472,3.370370728233308,0.09986317543489209,0.3365759233141879,2.0292479219734427,0.06671164135190147,0.13537445958478364
Wade,2019-08-17 03:15:00,2019-08-17 19:00:00,-0.16068188231551017,0.8609684727676641,1,0.432097685919249,0.5331726097207377,0.23038265085585763,-2.2410315072119253,-0.11184346411631302,0.25064472696038387,2.489040555766215,0.03936331034588102,0.09797687586010968
Wade,2019-08-28 14:45:00,2019-08-29 19:15:00,-0.41685205335366027,0.6371853947055272,0.15539432858319824,0.29902029314664413,0.5696409196201563,0.17033419477314307,-2.026191637597674,-0.08957821547500601,0.18150263110637974,0.7056705050218381,0.30211536766272573,0.213193904073414
Wade,2019-09-01 22:30:00,2019-09-04 07:15:00,-0.8389762361198285,0.8945053142319577,0.5374600835175632,0.733887092300468,0.35338642862498515,0.25934573856203724,-0.6764893586100712,-0.1539989663586576,0.10417866197858221,0.7249421653425473,0.33390244964307153,0.24205996485742914
Wade,2019-09-04 09:15:00,2019-09-05 05:00:00,-0.6767568339404593,0.592489530510204,0.5547584060852278,0.5399061966514049,0.3145835752565405,0.1698456216457598,-0.34852618461543833,-0.3038945403733973,0.10591520468180245,0.5069104502857708,0.43052075221869424,0.21823546836454702
Wade,2019-09-07 16:30:00,2019-09-09 01:00:00,-0.3230986416728482,0.6564707838457331,0.23922520832183658,0.3693538349778506,0.5938267114757323,0.21933217319584733,-0.3430355931642555,-0.19221406049155104,0.0659362642552293,0.46683380450130035,0.48275291826720224,0.22536538146878332
Wade,2019-09-11 04:00:00,2019-09-13 10:00:00,-0.04924061242180855,0.3448189277785828,-0.31981472766595537,0.5099634738098091,0.2766007095731624,0.14105625871218802,-3.843053055858296,-0.0601058995122411,0.23099016079562984,0.8741087945156837,0.20248119872993117,0.17699059653391072
Wade,2019-09-26 11:15:00,2019-09-27 15:15:00,-0.02650151090091557,0.6046087282399119,0.5533807829181494,0.8951446194830671,0.27143358813874746,0.24297231596938265,-0.6470941510494458,-0.2341555187939246,0.1515206666474972,0.6419102942755955,0.39271602910042336,0.2520884618065961
Wade,2019-09-28 17:15:00,2019-09-29 20:15:00,-0.23609910236437293,0.5848729786174613,0.6769485903814263,0.36471086866870644,0.5040900789219704,0.18384713057090862,-0.31300895682575214,-0.328704162728073,0.10288734707979641,0.2664096451782762,0.6755980703598281,0.17998584220768987
Wade,2019-10-01 16:15:00,2019-10-03 14:15:00,-0.3919376958072119,0.5763508327327098,0.7382630745743776,3.158580306947357,0.07116044307493842,0.22476597413014893,1.4461568029376315,0.1444858192110725,0.20894915038010925,2.6019139002798104,0.06816769581196831,0.17736647528320618
Wade,2019-10-04 00:15:00,2019-10-04 15:30:00,-0.21754268074112904,0.5139332126824837,0.24196915106188066,0.4465835806785219,0.46796538769123613,0.20898565846876493,-0.7538898089222063,-0.18407518360791303,0.13877240499748958,0.34162604914997236,0.3135283072315731,0.10710943689620102
Wade,2019-10-07 02:00:00,2019-10-08 18:00:00,-0.9473837671988361,0.8992221786841093,0.3359398795270005,0.377853706636846,0.4238466313905618,0.16015202071646473,0.5055088616444045,0.20558298248288306,0.10392401944838375,0.4607866817983525,0.43093510864563445,0.19856915878323445
Wade,2019-10-16 21:45:00,2019-10-19 23:45:00,-0.16139438004901566,0.8359411719596632,0.32118803135696145,3.529668091874604,0.04489208276192757,0.1584541521025697,0.6227249791084356,0.12007506867126845,0.07477374462975962,0.5754895613065212,0.49067091926658973,0.2823759920745972
Wade,2019-10-22 22:00:00,2019-10-24 01:30:00,-0.7624202409859016,0.9277028886834773,0.6071118820468343,1.9504870177248301,0.043115914602066784,0.0840970316886637,-0.5064168016664614,-0.10991334905338788,0.05566196668806608,0.234551718457122,0.4887890838987903,0.11464631959154364
Wade,2019-10-27 07:15:00,2019-10-29 11:30:00,-0.8433880062278678,0.950800892183005,0.5987460815047021,0.7470272940707753,0.1274603779083076,0.09521638121008145,-4.476149747343173,-0.018966493857736032,0.08489686668929097,0.3801166989727749,0.4113125239399584,0.15634675884621743
Wade,2019-10-31 02:45:00,2019-10-31 15:15:00,-0.07129469601480953,0.6279915401271855,0.7339108910891088,0.44723013738231165,0.5098047163860693,0.2280000333474922,-0.5356247513969405,-0.30258019457738,0.16206944149814706,0.3548630788858599,0.49335019839340993,0.17507177037083527
Wade,2019-10-31 16:15:00,2019-11-02 12:15:00,-0.4847048108856896,0.7237179553764931,0.3888891517132733,-0.9577371896956851,-0.293204464020133,0.2808128193768718,0.7791130861193939,0.12242859242977648,0.09538571847721662,1.5564032699748724,0.08199362659783664,0.12761514855397163
Hungerford,2017-09-03 08:00:00,2017-09-05 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2017-09-05 11:45:00,2017-09-07 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2017-09-07 01:30:00,2017-09-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2017-10-09 10:45:00,2017-10-11 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2017-11-22 09:45:00,2017-11-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2017-11-25 22:15:00,2017-11-28 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2018-03-29 11:30:00,2018-03-31 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2018-06-30 21:30:00,2018-07-03 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-22 12:30:00,2019-03-23 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-23 11:15:00,2019-03-24 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-24 13:00:00,2019-03-25 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-25 12:30:00,2019-03-26 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-26 06:15:00,2019-03-26 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-26 13:00:00,2019-03-27 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-27 03:45:00,2019-03-27 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-27 13:00:00,2019-03-28 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-03-28 09:15:00,2019-03-30 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2017-09-07 01:00:00,2017-09-08 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2017-10-26 04:00:00,2017-10-28 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-04-04 06:00:00,2018-04-05 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-04-05 22:00:00,2018-04-06 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-06-14 07:30:00,2018-06-15 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2019-04-11 11:45:00,2019-04-12 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2019-04-12 13:30:00,2019-04-14 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2019-09-23 18:45:00,2019-09-25 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
