site,event_start,DOY,season,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,turb_kg_km2,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,rain_int_mmPERmin_mean,rain_1d,rain_2d,rain_3d,rain_4d,rain_7d,rain_14d,rain_30d,API_4d,q_event_max,q_event_delta,airT_1d,airT_4d,solarRad_1d,solarRad_4d,dewPoint_1d,dewPoint_4d,q_event_dQRate_cmsPerHr,q_1d,q_4d,q_mm,NO3_1d,SRP_1d,turb_1d,turb_event_max,gw_event_max_well1,gw_event_max_well3,gw_event_max_well5,gw_event_max_well7,gw_event_delta_well1,gw_event_delta_well3,gw_event_delta_well5,gw_event_delta_well7,gw_1d_well1,gw_1d_well3,gw_1d_well5,gw_1d_well7,gw_4d_well1,gw_4d_well3,gw_4d_well5,gw_4d_well7,gw_1d_allWells,gw_4d_allWells,DO_pre_HWp1_15cm,Redox_pre_HWp1_15cm,SoilTemp_pre_HWp1_15cm,VWC_pre_HWp1_15cm,DO_pre_HWp1_30cm,Redox_pre_HWp1_30cm,SoilTemp_pre_HWp1_30cm,VWC_pre_HWp1_30cm,DO_pre_HWp1_45cm,Redox_pre_HWp1_45cm,SoilTemp_pre_HWp1_45cm,VWC_pre_HWp1_45cm,DO_pre_HWp2_15cm,Redox_pre_HWp2_15cm,SoilTemp_pre_HWp2_15cm,VWC_pre_HWp2_15cm,DO_pre_HWp2_30cm,Redox_pre_HWp2_30cm,SoilTemp_pre_HWp2_30cm,VWC_pre_HWp2_30cm,DO_pre_HWp2_45cm,Redox_pre_HWp2_45cm,SoilTemp_pre_HWp2_45cm,VWC_pre_HWp2_45cm,DO_pre_HWp3_15cm,Redox_pre_HWp3_15cm,SoilTemp_pre_HWp3_15cm,VWC_pre_HWp3_15cm,DO_pre_HWp3_30cm,Redox_pre_HWp3_30cm,SoilTemp_pre_HWp3_30cm,VWC_pre_HWp3_30cm,DO_pre_HWp3_45cm,Redox_pre_HWp3_45cm,SoilTemp_pre_HWp3_45cm,VWC_pre_HWp3_45cm,DO_pre_HWp5_15cm,Redox_pre_HWp5_15cm,SoilTemp_pre_HWp5_15cm,VWC_pre_HWp5_15cm,DO_pre_HWp5_30cm,Redox_pre_HWp5_30cm,SoilTemp_pre_HWp5_30cm,VWC_pre_HWp5_30cm,DO_pre_HWp5_45cm,Redox_pre_HWp5_45cm,SoilTemp_pre_HWp5_45cm,VWC_pre_HWp5_45cm,DO_pre_dry_15cm,DO_pre_dry_30cm,DO_pre_dry_45cm,Redox_pre_dry_15cm,Redox_pre_dry_30cm,Redox_pre_dry_45cm,SoilTemp_pre_dry_15cm,SoilTemp_pre_dry_30cm,SoilTemp_pre_dry_45cm,VWC_pre_dry_15cm,VWC_pre_dry_30cm,VWC_pre_dry_45cm,DO_pre_wet_15cm,DO_pre_wet_30cm,DO_pre_wet_45cm,Redox_pre_wet_15cm,Redox_pre_wet_30cm,Redox_pre_wet_45cm,SoilTemp_pre_wet_15cm,SoilTemp_pre_wet_30cm,SoilTemp_pre_wet_45cm,VWC_pre_wet_15cm,VWC_pre_wet_30cm,VWC_pre_wet_45cm,time_sinceLastEvent,multipeak,PET_mmHR,diff_airT_soilT
Hungerford,2018-04-20 14:45:00,110,spring,8.256548548776403,6.736066992479384e-4,27104.68138693217,25.626034390938464,0.6000000000000001,0.9166666666666666,0.04,0.01,0.6000000000000001,0.8,3.8000000000000003,14.600000000000001,26.200000000000003,35.6,65.8,12.7192925,1.644675176,0.15929704999999994,1.2995486111111112,2.6553993055555556,92.50347222222223,77.53732638888889,-0.434375,0.7080208333333333,0.016338158974358967,1.5690377257500001,2.829673079697917,2.766351947630137,3.0768884536451475,2.435000000000001e-4,10.629625,10.868,-0.18309090909090908,-0.07918263636363637,-0.24365636363636364,-0.8961818181818182,0.0015654545454545643,0.004957363636363635,0,0.01871999999999996,-0.18425132470538721,-0.09572536100589225,-0.2475533291245791,-0.906763818392256,-0.16252919533880472,-0.07784144591750841,-0.23075554608585858,-0.7922757165404041,0.9038546648929432,0.9344055209915382,19.422809947916665,526.9088541666666,3.5494791666666665,0.37472916666666667,19.435755677083332,495.0364583333333,3.8447916666666666,0.36313541666666665,10.02871859375,415.6645833333333,3.068229166666667,0.327546875,2.7360331979166665,24.21421875,3.421875,0.6201822916666666,0.3708549526041667,-269.5473958333333,3.4135416666666667,0.5992604166666666,-0.47010566666666664,53.31666666666667,3.673958333333333,0.35191666666666666,16.845278333333333,91.50812499999999,3.884895833333333,0.5451875,-0.037422171817708336,115.01666666666667,3.9588541666666663,0.38647916666666665,-0.16850993802083333,34.83572916666667,3.9151041666666666,0.37902604166666665,20.6893203125,524.2473958333334,3.7822916666666666,0.317625,19.95330828125,531.0640625,3.2984375,0.324078125,20.40301015625,519.7489583333333,3.0536458333333334,0.3147760416666667,0.8266707408102449,0.7611334774988414,0.5101643096937395,0.8595769827888419,0.5695075369145197,0.4794296346403695,0.1499612308903008,0.17545533055773965,0.1418113042471341,0.9267763610390983,0.908507834236345,0.9705290417012652,0.5851205197662385,0.3372766143754796,0.3349936030207218,0.5781184290886103,0.5031236018607961,0.543460955168237,0.13684786826435733,0.12254131802876962,0.11155804113938157,0.9600473101257548,0.9045572202990877,0.6682806388061467,2.0520833333333335,NO,0.0911,1.1495873802208103
Hungerford,2018-04-25 14:00:00,115,spring,32.98749786423338,1.4122193287241507,51.653456574472756,1307.7974010090386,33.6,59.5,0.12,0.009398601398601398,0,0,0,0,1.4000000000000001,35.2,66.4,33.6,6.455614798,5.627174183,15.709027777777777,8.697005208333334,213.89236111111111,257.1736111111111,2.487951388888889,-1.6585416666666668,0.24202899711827958,0.8537858674062501,1.0178471373463542,16.41577158910274,2.540269900845721,0.0016264831217708308,7.096027777777778,227.18066666666667,-0.139,-0.043001,-0.15418181818181817,-0.505,0.07681818181818181,0.06454445454545454,0.20463636363636364,0.5068181818181817,-0.23043638047138046,-0.13265027041245792,-0.37646454124579126,-1.0126561447811446,-0.21290667902988217,-0.11215610008943602,-0.3222785135206229,-0.9850047119633838,0.8214006854806254,0.836099443455255,19.298361953125,507.2708333333333,7.09375,0.3571536458333333,19.631952708333333,510.34192708333336,5.725260416666667,0.32791145833333335,18.782292317708333,458.1908854166667,4.643229166666667,0.3178489583333333,0.9625990928828125,12.254877604166666,6.39921875,0.6256979166666666,0.3472262359375,-306.2203125,5.379166666666666,0.5954739583333333,-0.5453599643229167,-16.5587421875,4.566145833333334,0.35136979166666665,20.524415989583332,149.30703125,5.847916666666666,0.5410078125000001,-0.405602253125,145.77135416666667,5.104947916666667,0.38665625000000003,-0.2153611421875,-63.10721354166667,4.650520833333333,0.378546875,20.785331458333335,527.2895833333333,7.1671875,0.3094088541666667,19.971449609375,533.6088541666667,5.343229166666666,0.3191640625,20.310121041666665,529.440625,4.128385416666666,0.30873958333333335,0.7981029371423586,0.8151723467555758,0.9326014892090967,0.8343996127072099,0.6155017661844371,0.6046733329958754,0.30746797208624105,0.26853224371946743,0.2196261081018489,0.8553621501507854,0.8094743007761019,0.9181174616131619,0.6346395822787595,0.3315755397947553,0.33088839615217935,0.6024171440190118,0.5069971426203959,0.5019062229080468,0.2697080759755408,0.21246336618402484,0.16268813557810938,0.9418070925779094,0.8917683478236603,0.6458124316500244,4.072916666666667,MP,0.1573,15.401559805691535
Hungerford,2018-04-29 07:30:00,119,spring,49.00558817901909,1.3827637426820774,78.3699894002147,2221.8708865024323,29.6,56.25,0.08,0.008757396449704143,2.8000000000000003,3.6,25.400000000000002,36.4,36.4,53.400000000000006,101.2,60.632343750000004,7.963940085,6.278003806,10.575034722222222,10.425286458333334,188.75,104.01302083333333,7.849166666666667,8.38670138888889,0.29895256219047617,1.7735482864895833,2.7050226680520835,21.188762959931505,2.838528233063021,0.020993403855521477,12.390243055555555,275.132,-0.131,-0.055,-0.161,-0.3848888888888889,0.035,0.023,0.061,0.5141111111111112,-0.17278002735690237,-0.09964682859848485,-0.2405163667929293,-0.8945857533670034,-0.16960059632786195,-0.08937835277251684,-0.23133694812710437,-0.8007807504734848,0.9136217039596962,0.9325895745791046,18.6464534375,528.2666666666667,10.226041666666667,0.3710833333333333,19.218566979166667,487.5875,8.75625,0.39567708333333335,11.878160729166666,492.90729166666665,7.452083333333333,0.32183333333333336,-0.7257247552083333,-12.5886875,8.751041666666667,0.6118958333333333,0.0983350659375,-338.41979166666664,7.621875,0.59084375,-0.6882075864583334,-200.50104166666668,6.511458333333334,0.35,18.079367916666666,107.69895833333334,8.971875,0.5424583333333334,0.10162682014583334,134.71875,7.855208333333334,0.4005208333333334,-0.38633617604166665,-233.68333333333334,6.988541666666666,0.3753854166666667,20.1525946875,520.7520833333333,9.975,0.3138229166666667,19.28183041666667,526.5135416666667,7.997916666666667,0.3221875,19.6090303125,513.4114583333334,6.490625,0.31163541666666666,0.6484533223375933,0.7013128391538922,0.5994162134303755,0.8613177971053201,0.5471227865353198,0.706916201511505,0.4466664352092954,0.41855608976424635,0.3584009881244934,0.9119623300354477,1,0.9396506832927534,0.5317562989329211,0.31891985655267424,0.3098161110240635,0.5674423498032618,0.48992629273075644,0.36198254681658387,0.4030938799112563,0.34761245388177986,0.2893856402862768,0.9399345308628385,0.9382324251362008,0.6311732370322802,1.2604166666666667,NO,7e-4,10.128368287012927
Hungerford,2018-05-03 08:45:00,123,spring,14.941645572821384,0.23241148828551236,142.1651029887792,208.3028970066519,10.200000000000001,13.75,0.24,0.012289156626506025,1.4,1.6,4.4,30.200000000000003,44.2,68.60000000000001,118,35.12541125,3.711320817,2.264339583,20.418854166666666,11.391935763888888,211.92013888888889,125.93663194444444,9.975416666666666,7.133324652777778,0.1275684272112676,1.6347552232291667,3.4778426148854167,6.823187644541096,3.109180270723203,2.4748301849054883e-4,10.0111875,109.654,-0.16490909090909092,-0.063,-0.15733333333333333,-0.73401,0.030636363636363628,0.025999999999999995,0.0941212121212121,0.20316636363636364,-0.19539227062289563,-0.11000322211700336,-0.2597666245791246,-0.9136052451599327,-0.1693687105429293,-0.09686905463489057,-0.2210110516624579,-0.7357405521359428,0.8887851887251305,0.9462035904936827,18.398090520833332,518.7890625,11.809895833333334,0.369875,18.55302208333333,496.1453125,9.898958333333333,0.3698072916666667,8.25934940625,493.5395833333333,8.140625,0.32149479166666667,-0.8246081432291666,-60.240885416666664,10.211979166666667,0.6126979166666666,0.04393852404166667,-348.53229166666665,8.5734375,0.589484375,-0.7152230255208333,-288.8953125,7.0890625,0.34927604166666665,19.298604739583332,92.87557291666667,10.063020833333333,0.540765625,-0.6283886625,115.42604166666666,8.607291666666667,0.40484895833333334,-0.40826068177083336,-259.2234375,7.700520833333333,0.3746510416666667,20.0872875,515.8755208333333,11.584375,0.3118385416666667,19.190635052083334,521.8984375,8.952083333333334,0.32231770833333334,19.4599296875,507.1703125,7.103645833333333,0.31269270833333335,0.5914400851729865,0.5180007197946743,0.42477663231082863,0.8491668196918349,0.5728397375548019,0.7087783560580612,0.5170526218333739,0.4751163300292597,0.392419232402249,0.9070525369028093,0.9272660711670816,0.9378210631500429,0.5516094077524564,0.30441654513557537,0.30562599365836135,0.5391063792327162,0.47675441379696,0.3177575275972001,0.46969235240555784,0.3943402203857378,0.325851708233905,0.9338050853833063,0.9511221672834365,0.6270346994395486,1.75,NO,8e-4,19.90180154483329
Hungerford,2018-05-04 19:00:00,124,spring,13.595923564081843,0.14696081126343608,204.57819333625352,126.44877453246731,3.4,3.5833333333333335,0.27999999999999997,0.015454545454545453,5.4,11.6,11.6,13,44.400000000000006,77.60000000000001,113.80000000000001,15.265808749999998,2.898773285,0.7490922969999998,14.8515625,15.101510416666667,77.24305555555556,134.67795138888889,14.057048611111112,10.573793402777778,0.12484871616666664,2.7239431255729167,2.365133650708333,5.33682485860274,2.0752770572942705,0.03789530426572291,33.280965277777774,92.41933333333334,-0.16677777777777777,-0.067,-0.18466666666666667,-0.801,0.0032222222222222374,0.008001999999999995,0.03733333333333333,0.05499999999999994,-0.17252693181818182,-0.08476140677609427,-0.20629040404040405,-0.8051656618265993,-0.17961782880892255,-0.09810866203703704,-0.229248992003367,-0.8345871477798822,0.9470937102618312,0.9125718574844188,18.1408625,518.975,14.05,0.377,17.268929999999997,486.75,12.2,0.353,7.4962475,479.275,9.8,0.33075,-0.923613425,-77.215,11.975,0.61075,-0.0461591225,-367.4,10.4,0.5885,-0.802910975,-332.375,8.5,0.348,16.48084,86.35,11.925,0.54,-0.7643335,92.2,10.4,0.405,-0.5054743500000001,-297.9,9.2,0.372,19.5272025,507.25,13.725,0.313,18.61369,515.2,10.9,0.322,18.89577,496.75,8.825000000000001,0.31325000000000003,0.532391808747582,0.16432113676144647,0.3879502312174394,0.8494052050815485,0.544606028137211,0.6667679040637612,0.6166024372461203,0.5890101957953622,0.4744026864634665,0.9360033860642293,0.8800117147459363,0.9878400630515247,0.4694865673132658,0.28689575790851546,0.28977452392309666,0.5163759525763029,0.4584761100048856,0.27527867004679724,0.5621226787675738,0.49251863000610896,0.4139036008047681,0.9328511218666876,0.9501211237920352,0.6087742253971856,0.010416666666666666,NO,0.1176,14.23496006275388
Hungerford,2018-05-15 09:00:00,135,spring,NA,NA,NA,9.7114225013234865,8.4,5.833333333333333,0.12,0.023661971830985916,0,0,0,0,0,15.200000000000001,98,8.4,0.742126684,0.30453982700000004,17.867743055555554,11.750407986111112,290.1701388888889,281.59722222222223,10.622083333333334,3.5864496527777776,0.019033739187500003,0.4641399670625,0.5091941543489583,2.040090187181507,2.122381120421303,0.015374085246417363,5.7809375,8.575638888542674,-0.34844444444444445,-0.204,-0.461,-1.048,0.12355555555555553,0.28,0.16099999999999998,0.04499999999999993,-0.46521875210437713,-0.3663752925084175,-0.6108028198653198,-1.0880217803030303,-0.41776643676346803,-0.31508166114267677,-0.5658232060185185,-1.075398726851852,0.5276869130935865,0.5709211581278891,18.5521671875,492.01588541666666,12.967447916666666,0.33567708333333335,18.628607734375,541.3286458333333,12.8984375,0.3105855614973262,18.73527125,509.79114583333336,11.312760416666666,0.30445833333333333,11.460407700520832,-277.18255208333335,11.770833333333334,0.601078125,8.838447918447917,-81.03557291666667,11.228385416666667,0.5807421875,-0.8154024455729166,-291.39479166666666,10.486458333333333,0.34497135416666663,18.858325052083334,109.0984375,12.2671875,0.43381770833333333,15.828267864583333,-122.343515625,11.511979166666666,0.36216145833333335,5.869781655989583,520.3455729166667,10.880729166666667,0.369234375,19.84200578125,526.7203125,13.680208333333333,0.2785625,19.15967671875,536.45234375,11.844791666666667,0.30380989583333334,19.653629375,525.6221354166667,10.32421875,0.30051822916666665,0.6268093329499747,0.53881939930425915,0.9303323077471136,0.8148416606847736,0.7086194791920797,0.7566406363844138,0.5684940226133852,0.6235805158479525,0.5491424674806686,0.7680969260885666,0.7607618656829203,0.8457489479684178,0.725376265472336,0.6992710205261167,0.41127610547043963,0.5009052084129094,0.45836399798408106,0.6323654846363751,0.5637592015528586,0.5437069431998698,0.5133197922314844,0.6667037675165228,0.7697790142169909,0.5435359900370975,9.239583333333334,NO,0.0241,17.299249032942168
Hungerford,2018-05-20 06:30:00,140,spring,3.047118172696466,4.249868237074521e-4,15854.990905127179,9.961263249580082,8.200000000000001,18.083333333333332,0.16,0.007522935779816514,0.2,0.2,0.2,0.2,8.6,8.6,90.8,8.39,0.562786674,0.19891984700000004,12.597465277777777,12.64390625,152.01736111111111,240.08159722222223,6.183541666666667,5.481145833333334,0.012833538516129036,0.3505972710520833,0.413157885546875,1.7453257647123288,1.6976076019132904,2.435000000000003e-4,5.716263888888889,8.188666666666666,-0.3739090909090909,-0.253,-0.502,-1.053,0.08909090909090911,0.11081818181818182,0.12590909090909086,0.040818181818181865,-0.4788940446127946,-0.37744507575757574,-0.6438077651515152,-1.0975520833333334,-0.4482428101325758,-0.344934601746633,-0.5826409669612794,-1.0948394097222223,0.5002538406664561,0.5329929154207528,18.57169253472222,492.47256944444445,13.619791666666666,0.3273715277777778,18.612088298611113,547.7899305555555,13.102430555555555,0.3041831683168317,18.650488993055557,523.5430555555555,12.28298611111111,0.29291666666666666,15.651010277777777,-316.3385416666667,12.422916666666666,0.52134375,16.514145520833335,409.15746527777776,11.86701388888889,0.5673715277777778,-0.7811380243055556,-27.369791666666668,11.161111111111111,0.3438819444444444,19.014689548611113,62.80861111111111,12.991666666666667,0.4263923611111111,16.778388229166666,-241.87118055555555,12.334375,0.32129166666666664,12.832609166666666,491.0597222222222,11.680902777777778,0.36794444444444446,19.894146006944446,525.6802083333333,14.145833333333334,0.27072569444444444,19.16742763888889,532.8590277777778,12.599305555555555,0.30072916666666666,19.628563159722223,534.7170138888889,11.11111111111111,0.29842708333333334,0.6312914966596069,0.5342694240892817,0.926240815674735,0.8154271628020855,0.728036186758916,0.7971412195220469,0.597484058373549,0.633677489763387,0.5970776561206679,0.7343491526021549,0.7427612874041833,0.783372975103092,0.7966894941343998,0.834503973334239,0.5253599375039191,0.46961388784538394,0.5441552425075187,0.7111197210346434,0.5938158683532997,0.5829168531105953,0.5564892618485635,0.5627804074739715,0.6223312255536521,0.5256927080504438,3.03125,NO,0.0124,11.999981219404228
Hungerford,2018-05-26 07:30:00,146,spring,3.661397792070274,0.0010080105447020273,8032.190598288898,24.61658119331172,13.6,45.583333333333336,0.64,0.004963503649635036,0,0,0.8,1,9.4,17.8,89,14.448801249999999,0.540681238,0.26732463500000003,21.26673611111111,16.570928819444443,180.84722222222223,195.57899305555554,13.7103125,10.614288194444445,0.01645074676923077,0.2754959216875,0.31971913680208336,2.53958220010274,1.4289131666840276,2.435000000000003e-4,8.850395833333334,14.327333333333334,-0.398,-0.26055555555555554,-0.49036363636363633,-1.061,0.19599999999999995,0.23744444444444446,0.25663636363636366,0.06000000000000005,-0.5873679008838384,-0.505682095959596,-0.7704740793350169,-1.1256522516835017,-0.5339259098800505,-0.44525212489478116,-0.7115557946654041,-1.1292072916666667,0.3960777659657898,0.4213628244182014,18.299435859375,494.3015625,15.2296875,0.322046875,18.352590755208332,554.43203125,12.994791666666666,0.2986199460916442,18.4274871875,535.0802083333333,12.984895833333333,0.2810416666666667,17.794339583333333,-331.96666666666664,13.394010416666667,0.5040963541666666,18.253921666666667,457.0875,12.483854166666667,0.544875,4.887933063075521,317.2234375,11.654947916666666,0.3428567708333334,18.844027447916666,-24.9543984375,14.083333333333334,0.4095989583333333,17.387842526041666,-181.09322916666667,13.084895833333333,0.3135390625,16.475139296875,496.3372395833333,12.301302083333333,0.3661536458333333,19.37019450520833,525.76171875,15.604166666666666,0.2788541666666667,18.7565896875,531.0427083333333,13.576822916666666,0.300015625,19.179595052083332,549.60546875,11.8109375,0.2974583333333333,0.5687933000304733,0.4627955912231869,0.9154790106409936,0.8177720648381549,0.7479962616291584,0.8311191487468804,0.6690275318543208,0.6283497248037534,0.6317563655545978,0.7127136130363472,0.7271200710147268,0.7191955300972515,0.804100441575865,0.8613355777752126,0.6671036032535559,0.4311015196731951,0.5824976746023128,0.8345032174949695,0.6498928389856434,0.6238696361113224,0.5909123052599918,0.5322193874899002,0.5774187994537915,0.5087284836501029,4.052083333333333,NO,0.0067,20.59770857925679
Hungerford,2018-06-30 21:30:00,181,summer,NA,NA,NA,NA,11.6,44.583333333333336,0.44000000000000006,0.004328358208955224,0,0.8,9.600000000000001,9.600000000000001,21.400000000000002,41.6,57.4,19.866899999999998,0.51907487,0.399792088,21.62697916666667,18.667387152777778,113.09375,107.88454861111111,18.448506944444443,16.290746527777777,0.025383624634920634,0.12762580684375,0.12425034347395833,1.3722804947671232,NA,NA,NA,NA,-0.607,-0.314,-0.35024,-1.072,0.43300000000000005,0.552,0.6699418181818183,0.13090909090909086,-1.0230739688552188,-0.8475829787457912,-0.9965602904040404,-1.2019465488215488,-1.0030423153409092,-0.8314650013152357,-0.98611093381734,-1.1961641966540404,0.19820529321880132,0.19043492960595138,18.196828333333332,503.8364583333333,19.257291666666667,0.21414322916666667,18.49761703125,560.8307291666666,15.573177083333333,0.24791428571428573,18.624489088541665,486.6578125,16.489583333333332,0.199125,17.753035026041665,453.92942708333334,16.809375,0.3939296875,19.0808496875,436.21119791666666,15.848177083333333,0.4684036458333333,18.860077890625,408.26770833333336,15.044270833333334,0.31650520833333334,18.988547265625,475.25390625,16.9421875,0.3827760416666667,18.195764635416666,508.12317708333336,16.17890625,0.307703125,17.58797567708333,515.9783854166667,15.551041666666666,0.3511328125,19.033085833333335,530.9380208333333,17.31015625,0.20789583333333334,18.439313385416668,540.47265625,15.948697916666667,0.241359375,18.643350625,533.971875,14.892447916666667,0.2875390625,0.5452391104775359,0.5027404156676535,0.9249860908415557,0.8299964943325042,0.767224890547048,0.6885109359397361,0.8480135171104862,0.7559711785102021,0.8049097435765474,0.27427120258187393,0.5845591280881952,0.2764837515657327,0.7915871786342998,0.8792555017163816,0.9005458658824688,0.8649476372422679,0.8724805326979702,0.8442934697087153,0.7809277525225693,0.7816001019995964,0.7772474603436447,0.2420721335843036,0.37337282314336917,0.28036358438219594,31.979166666666668,MP,0.0543,20.77896564955618
Hungerford,2018-07-25 19:00:00,206,summer,0.8726927454641451,0.21245282984896546,9.083453784939111,19.66015345754189,48.6,36.666666666666664,0.76,0.022040816326530613,0,0.2,0.6000000000000001,1.6,1.6,13,57.800000000000004,49.937956250000006,0.3997671,0.32487033099999996,26.597118055555555,24.328368055555554,148.70138888888889,148.26822916666666,19.869895833333334,18.686328125,0.019395243641791043,0.07527249673958333,0.07460354638671875,0.9859835761438356,0.24588554164404633,0.06859736551549415,6.110861111111111,37.17466666666667,-0.7066363636363636,-0.43227272727272725,-0.41099454545454545,-1.0625454545454545,0.6603636363636364,0.6487272727272727,0.7290054545454545,0.30845454545454554,-1.3625576599326599,-1.0777658880471381,-1.140342276936027,-1.3527171717171718,-1.358751630892256,-1.0662020728114479,-1.1393377788299663,-1.3138636100589225,0.030713782057629053,0.02742480904056072,18.12646557291667,523.4223958333333,22.266666666666666,0.15215364583333332,18.605306432291666,582.98046875,19.205,0.216,18.531870104166668,464.24583333333334,19.52734375,0.1554375,18.490540494791667,467.0390625,18.840885416666666,0.30859895833333334,19.900206614583333,341.69296875,17.985937500000002,0.30800260416666664,18.989900364583335,398.96901041666666,17.260677083333334,0.3133723958333333,19.28875580729167,493.48854166666666,18.596354166666668,0.3592578125,19.032687708333334,511.55572916666665,17.850260416666668,0.3001171875,17.958004661458332,538.5458333333333,17.2265625,0.3397838541666667,18.840347760416666,524.7307291666666,22.233333333333334,0.1794296875,18.361822838541666,541.5416666666666,20.236458333333335,0.18024739583333332,18.571864817708335,481.7729166666667,18.595572916666665,0.25359635416666665,0.5290869054662873,0.5324014835551244,0.9205164075141776,0.8551070897951688,0.8337867330691724,0.6225056869340868,0.9817495862699488,0.9357342648328842,0.9549940172149814,0.02239034971694615,0.49483086835554246,0.040378309149508254,0.8007360140184848,0.9033215885786344,0.9070963800026932,0.8649205028812239,0.8478210161770248,0.7711491503625008,0.9148121759455774,0.9199809669619542,0.9188894819026515,0.06394360473690575,0.08855689571150095,0.10787624506973945,22.479166666666668,MP,0.1715,25.615368469285606
Hungerford,2018-08-08 19:15:00,220,summer,1.0993069557792536,0.14480197052592947,16.7879114322735,32.42490864190048,42.8,11.75,1,0.06028169014084507,0,0.8,2.6,2.6,17.2,68,83,45.065275,0.680889898,0.603100299,22.206701388888888,23.28787326388889,183.01388888888889,185.67361111111111,20.667361111111113,20.851076388888888,0.05610235339534883,0.07997085386458333,0.08352034514583333,0.977851422739726,0.19335763128133993,0.02070168800352736,7.561208333333333,62.59533333333333,-0.572,-0.281,-0.331,-0.8809036363636364,0.5214545454545455,0.6404545454545455,0.7675454545454545,0.3574599999999999,-1.088099957912458,-0.9138963026094277,-1.089676872895623,-1.2365866477272727,-1.057719696969697,-0.890911861584596,-1.0482903777356902,-1.2245368239688552,0.14749985283558398,0.15072440756753494,17.872843203125,552.7072916666667,22.67734375,0.17663802083333333,18.174732890625,596.1669270833333,20.503385416666667,0.19968232044198897,18.00532765625,477.58177083333334,20.43828125,0.15652604166666667,17.9463096875,454.18463541666665,20.482291666666665,0.3076953125,19.38755328125,379.75078125,19.552604166666665,0.312,18.823121119791665,368.50755208333334,18.590885416666666,0.31299739583333336,18.633159088541667,489.4140625,19.657552083333332,0.3812317708333333,18.10308080729167,505.1653645833333,19.061197916666668,0.3054661458333333,17.718332760416665,506.9015625,18.442708333333332,0.34748697916666665,17.70732125,514.9302083333333,23.56796875,0.26979427083333335,17.206165859374998,528.6890625,21.876041666666666,0.26684114583333335,17.845631119791665,492.1203125,20.341145833333332,0.27402864583333336,0.47086632844436127,0.41380790864070294,0.8951060878427685,0.8926524548019299,0.8734131566533273,0.6617811953068797,1,1,1,0.12187714935717682,0.44895307548487157,0.046261241608376975,0.7295877544009087,0.8527240892286909,0.8839370415467764,0.8422769669606494,0.8498005178790156,0.7663516091197425,0.9799910545148389,0.9974742963756897,1,0.278117530353115,0.2884319734883437,0.20602608610510403,11.78125,NO,0.2717,21.206701388888888
Hungerford,2018-10-02 13:45:00,275,fall,0.5606472008856613,0.056629569308805916,21.892661640607614,NA,28.400000000000002,32.083333333333336,0.16,0.014715025906735752,3,3,3.6,8.8,41,59.4,101.8,35.9998575,0.350038974,0.221244265,9.6701041666666665,11.368550347222222,72.82638888888889,115.67361111111111,8.542361111111111,9.119956597222222,0.0100565575,0.10412573258333334,0.10789196366666667,1.0226933836232877,0.343583777186759,0.044593034681402896,6.691173611111111,13.142666666666667,-0.541,-0.37,-0.4390909090909091,-0.989,0.18745454545454543,0.0030000000000000027,0.007909090909090921,0.0803636363636363,-0.8670854945286196,-0.6777200599747475,-0.8372552662037037,-1.1697489478114478,-0.8772308643728957,-0.709219832438973,-0.8728756904987374,-1.1785324074074075,0.3087181993108154,0.2690577702116808,18.499219010416667,552.0377604166666,14.602864583333334,0.14664322916666667,18.638400546875,588.5643229166667,15.37109375,0.1544921875,18.213409713541665,520.9859375,15.46015625,0.1479661458333333,19.005565625,486.07109375,14.37734375,0.29309375,20.602788828125,443.63463541666664,14.7359375,0.202,19.474635078125,432.48151041666665,15.196614583333334,0.3112083333333333,19.778020494791665,517.61484375,14.43359375,0.38998958333333333,19.507430234375,546.434375,14.851302083333334,0.306828125,19.07683375,520.8505208333333,14.976822916666666,0.3511614583333333,18.813882317708334,531.0315104166666,15.076822916666666,0.3101328125,18.06744078125,549.5328125,15.2765625,0.3110546875,18.546056640625,516.0963541666666,15.597135416666667,0.29530989583333334,0.6146547527976679,0.5415166496702396,0.9051478833610331,0.8917940670751047,0.850566687538156,0.7896102820381848,0.6411716372137162,0.7459687294569547,0.7540496378163479,0,0.32189925318494644,0,0.8174175024395985,0.9146275966813028,0.9327323564930167,0.8909860849848344,0.8950240549435103,0.8260604126469542,0.6648758775890327,0.7254112655710572,0.7807160056837145,0.3584169793481658,0.2925325616089564,0.27882499146742085,53.083333333333336,NO,0.0307,9.02893252945295
