site,event_start,clust_4cl,clust_5cl,clust_6cl,season,var,term,estimate,std.error,statistic.x,p.value.x,r.squared,adj.r.squared,sigma,statistic.y,p.value.y,df,logLik,AIC,BIC,deviance,df.residual,nobs,.rownames,yield,q_mm,.fitted,.resid,.std.resid,.hat,.sigma,.cooksd,q_event_max,q_event_delta,q_event_dQRate_cmsPerHr,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,API_4d,solarRad_4d,q_4d,VWC_pre_dry_15cm,SoilTemp_pre_wet_15cm,VWC_pre_wet_15cm,time_sinceLastEvent,PET_mmHR,gw_1d_well1,gw_1d_well3,gw_1d_well5,gw_1d_well7,gw_1d_allWells,gw_4d_well1,gw_4d_well3,gw_4d_well5,gw_4d_well7,gw_4d_allWells,VWC_pre_wet_30cm,diff_airT_soilT,gw_1d_well2,gw_1d_well4a,gw_4d_well2,gw_4d_well4a,event_NO3_SRP,NO3_1d,DO_pre_dry_15cm,Redox_pre_dry_15cm,DO_pre_wet_15cm,Redox_pre_wet_15cm,SRP_1d,turb_event_max
Wade,2018-05-20 07:15:00,1,1,5,spring,turb_kg_km2,q_mm,5.677088057576359,1.242941094803105,4.5674634794142595,6.558958848476e-5,0.38732000416792356,0.3687539436881637,123.94581339702319,20.861722635783018,6.558958848476e-5,1,-217.3276967595005,440.655393519001,445.32143770346926,506964.6337354398,33,35,15,0.060950649664473056,0.12017648966766467,-44.68261741715007,44.74356806681454,0.37176625461884694,0.05711750773202985,125.6037135447214,0.0041862158147802295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-06-18 12:45:00,1,1,3,summer,NO3_kg_km2,q_mm,0.1563020249696504,0.015030395496877975,10.399062686149312,4.874387089835821e-9,0.8573019821380258,0.8493743144790272,0.0916173995915712,108.14050475046288,4.8743870898358566e-9,1,20.477515961836353,-34.955031923672706,-31.967835103010735,0.15108746234258935,18,20,5,0.014718132590942488,0.09031495664371257,0.08214628360575746,-0.06742815101481497,-0.7857225970721037,0.12261926757571279,0.09264273506894623,0.04313989820939161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-06-18 12:45:00,1,1,1,summer,SRP_kg_km2,q_mm,0.004977342809580011,3.0461895692526775e-4,16.339570129908573,3.0555643178445634e-12,0.9368380168057598,0.9333290177394131,0.0018567972283621437,266.9815520302004,3.055564317844574e-12,1,98.45287840650721,-190.90575681301442,-187.91855999235244,6.20585270505601e-5,18,20,5,4.848378972603463e-4,0.09031495664371257,-6.35513567787849e-4,0.0011203514650481952,0.644162977688305,0.12261926757571279,0.0018884777500068107,0.02899560338498557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-06-18 12:45:00,1,1,5,summer,turb_kg_km2,q_mm,3.072733594757469,2.087208765364202,1.4721735773380102,0.15824351870581885,0.10746582708879948,0.05788059526039946,12.722528793545195,2.1672950418121926,0.158243518705819,1,-78.19265236105457,162.38530472210914,165.37250154277112,2913.5293002465583,18,20,5,0.07141249837203592,0.09031495664371257,1.5808869715642577,-1.5094744731922218,-0.12666548318458692,0.12261926757571279,13.08553838280425,0.0011211331584753978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-25 22:15:00,1,1,3,summer,NO3_kg_km2,q_mm,0.1563020249696504,0.015030395496877975,10.399062686149312,4.874387089835821e-9,0.8573019821380258,0.8493743144790272,0.0916173995915712,108.14050475046288,4.8743870898358566e-9,1,20.477515961836353,-34.955031923672706,-31.967835103010735,0.15108746234258935,18,20,6,0.021802321261459316,0.06824481952095808,0.07869667648211308,-0.05689435522065377,-0.6637185134046127,0.12458380927241272,0.0931127809202842,0.03134619991542863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-25 22:15:00,1,1,1,summer,SRP_kg_km2,q_mm,0.004977342809580011,3.0461895692526775e-4,16.339570129908573,3.0555643178445634e-12,0.9368380168057598,0.9333290177394131,0.0018567972283621437,266.9815520302004,3.055564317844574e-12,1,98.45287840650721,-190.90575681301442,-187.91855999235244,6.20585270505601e-5,18,20,6,2.932164423685388e-4,0.06824481952095808,-7.453642061022359e-4,0.0010385806484707746,0.5978172738990638,0.12458380927241272,0.0018915659640008986,0.025430444721475057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-25 22:15:00,3,1,1,summer,turb_kg_km2,q_mm,3.072733594757469,2.087208765364202,1.4721735773380102,0.15824351870581885,0.10746582708879948,0.05788059526039946,12.722528793545195,2.1672950418121926,0.158243518705819,1,-78.19265236105457,162.38530472210914,165.37250154277112,2913.5293002465583,18,20,6,0.14739800372448503,0.06824481952095808,1.513071319786266,-1.3656733160617809,-0.11472712064974355,0.12458380927241272,13.086586784457948,9.365893683741533e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-27 20:45:00,1,4,3,summer,NO3_kg_km2,q_mm,0.1563020249696504,0.015030395496877975,10.399062686149312,4.874387089835821e-9,0.8573019821380258,0.8493743144790272,0.0916173995915712,108.14050475046288,4.8743870898358566e-9,1,20.477515961836353,-34.955031923672706,-31.967835103010735,0.15108746234258935,18,20,7,0.014030790898763225,0.053590625299401194,0.07640619625098519,-0.06237540535222196,-0.7282081490456532,0.1259027158237454,0.09287447760486195,0.03819059292056046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-27 20:45:00,1,3,4,summer,SRP_kg_km2,q_mm,0.004977342809580011,3.0461895692526775e-4,16.339570129908573,3.0555643178445634e-12,0.9368380168057598,0.9333290177394131,0.0018567972283621437,266.9815520302004,3.055564317844574e-12,1,98.45287840650721,-190.90575681301442,-187.91855999235244,6.20585270505601e-5,18,20,7,2.410539720408228e-4,0.053590625299401194,-8.18303154341091e-4,0.0010593571263819138,0.6102362855286076,0.1259027158237454,0.0018907615231232174,0.02681892633893976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-07-27 20:45:00,1,1,5,summer,turb_kg_km2,q_mm,3.072733594757469,2.087208765364202,1.4721735773380102,0.15824351870581885,0.10746582708879948,0.05788059526039946,12.722528793545195,2.1672950418121926,0.158243518705819,1,-78.19265236105457,162.38530472210914,165.37250154277112,2913.5293002465583,18,20,7,0.10642706912117963,0.053590625299401194,1.4680428848975873,-1.3616158157764076,-0.1144725241970653,0.1259027158237454,13.086608012381484,9.437301947572402e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-08-17 23:45:00,1,1,3,summer,NO3_kg_km2,q_mm,0.1563020249696504,0.015030395496877975,10.399062686149312,4.874387089835821e-9,0.8573019821380258,0.8493743144790272,0.0916173995915712,108.14050475046288,4.8743870898358566e-9,1,20.477515961836353,-34.955031923672706,-31.967835103010735,0.15108746234258935,18,20,8,0.2560245808704009,1.567662920784431,0.31305876198574223,-0.05703418111534131,-0.6389450717389914,0.050735041154264346,0.09319830470710581,0.010909820901257417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-08-17 23:45:00,1,1,1,summer,SRP_kg_km2,q_mm,0.004977342809580011,3.0461895692526775e-4,16.339570129908573,3.0555643178445634e-12,0.9368380168057598,0.9333290177394131,0.0018567972283621437,266.9815520302004,3.055564317844574e-12,1,98.45287840650721,-190.90575681301442,-187.91855999235244,6.20585270505601e-5,18,20,8,0.010348832571168875,1.567662920784431,0.006717753698775623,0.0036310788723932516,2.0071391335728275,0.050735041154264346,0.0016832935729151554,0.10765780695860727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-08-17 23:45:00,3,1,1,summer,turb_kg_km2,q_mm,3.072733594757469,2.087208765364202,1.4721735773380102,0.15824351870581885,0.10746582708879948,0.05788059526039946,12.722528793545195,2.1672950418121926,0.158243518705819,1,-78.19265236105457,162.38530472210914,165.37250154277112,2913.5293002465583,18,20,8,51.46672630193382,1.567662920784431,6.120383692125996,45.34634260980782,3.6582644584083805,0.050735041154264346,6.63030758894789,0.35763561978770003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-03 14:45:00,1,1,3,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,19,0.5354531070728092,2.9399847985508982,0.38951182486621594,0.1459412822065933,0.19278425313436406,0.03479388611005572,0.779761110381877,6.698784276761365e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-03 14:45:00,1,1,1,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,19,0.016685433426327608,2.9399847985508982,0.01078474077440133,0.005900692651926278,0.3343911710286116,0.03479388611005572,0.01815963301577987,0.0020154056980734854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-03 14:45:00,3,1,1,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,20,136.56720999577178,2.9399847985508982,-35.06982388644807,171.63703388221984,0.5084378038929017,0.034012761122318054,346.5608678802605,0.0045510978435508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-11 01:15:00,1,1,3,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,20,0.013927735906677377,0.0823138719251497,0.2418335950805394,-0.22790585917386202,-0.30272625448473633,0.04540826576247253,0.7792424267402186,0.0021796533311344807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-11 01:15:00,4,1,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,20,3.9878775397339777e-4,0.0823138719251497,-0.005835447876288631,0.006234235630262029,0.35525174365604933,0.04540826576247253,0.018156438037016207,0.0030016474830733405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-09-11 01:15:00,1,1,5,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,21,0.17186251034135927,0.0823138719251497,-87.58040736158118,87.75226987192254,0.2613711173644411,0.044509033673600415,347.34951882798197,0.0015911340637816886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-02 03:00:00,2,4,5,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,21,1.2162407722495765,11.848827071856288,0.8499014533931831,0.36633931885639337,0.4811731948070638,0.02372744742518328,0.7779089920038509,0.002813538069764044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-02 03:00:00,1,2,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,21,0.07560397314639389,11.848827071856288,0.06259848806839427,0.013005485077999618,0.732829351385229,0.02372744742518328,0.018064959624480535,0.006526129020446385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-02 03:00:00,2,2,5,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,22,16.00083357473136,11.848827071856288,128.63289692037745,-112.63206334564609,-0.3318035802348217,0.023241946325252606,347.17643435881394,0.0013098381430623948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-06 22:45:00,2,4,2,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,22,0.12138756272488037,2.0019773210658682,0.34103763474514376,-0.21965007202026338,-0.29061939577837487,0.03789964994963618,0.7793108416457672,0.0016635429625845048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-06 22:45:00,4,2,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,22,0.00918537452467975,2.0019773210658682,0.005329297641917545,0.0038560768827622053,0.21887559416464158,0.03789964994963618,0.01817381982703956,9.435816934435433e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-06 22:45:00,2,3,5,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,23,0.3873933752974132,2.0019773210658682,-52.30600020326979,52.6933935785672,0.15634133639417735,0.03708100395835277,347.5311836005605,4.7062974683912773e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-11 07:15:00,2,4,5,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,23,0.04274686788813222,10.49335631571557,0.7798536672999563,-0.7371067994118241,-0.9679309663194418,0.023260097804761154,0.7711500663870258,0.011155560069618774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-11 07:15:00,1,3,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,23,0.12320917596556287,10.49335631571557,0.05471508222636729,0.06849409373919557,3.858562140952291,0.023260097804761154,0.014511892742301446,0.17727749585814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-11 07:15:00,1,2,5,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,24,11.640327441784182,10.49335631571557,103.72570427434663,-92.08537683256245,-0.27120482035649823,0.022736706475868163,347.3278264791825,8.556197121435214e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-15 18:30:00,2,4,2,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,24,0.0425212187412259,1.5531923618083832,0.3178454023155551,-0.2753241835743292,-0.3645883635364458,0.03951634815319788,0.7788491524777057,0.0027344024640514643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-15 18:30:00,4,2,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,24,0.007925047782840427,1.5531923618083832,0.0027191683170344864,0.005205879465805941,0.2957406069864802,0.03951634815319788,0.0181650405817467,0.0017991971312216965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-15 18:30:00,2,3,6,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,25,0.2976736539556886,1.5531923618083832,-60.552562061006284,60.850235714961975,0.18069271788304303,0.038679319522140695,347.49720653005204,6.568434066945972e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-23 11:45:00,2,2,2,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,25,0.16968598833189882,2.7190355736556886,0.37809364858110756,-0.20840766024920873,-0.2754001866042962,0.035492166872965275,0.7793928754999749,0.001395485153523259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-23 11:45:00,4,2,4,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,25,0.009551062396787938,2.7190355736556886,0.009499702050814586,5.136034597335269e-5,0.0029116347975860907,0.035492166872965275,0.018184444877400237,1.5598059124999748e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-27 14:45:00,2,2,2,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,26,0.6489714221731238,8.774868246359281,0.6910459345320685,-0.04207451235894477,-0.05526473693871585,0.023777457657224343,0.7800857137269239,3.719484931473242e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-27 14:45:00,4,2,5,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,26,0.03819369861027692,8.774868246359281,0.04472037092474581,-0.006526672314468893,-0.3677724836524178,0.023777457657224343,0.01815442726618196,0.0016471951494106114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-27 14:45:00,2,3,6,fall,turb_kg_km2,q_mm,18.375308012506544,4.97032909345919,3.6970002724141384,6.263296995269323e-4,0.24552449189597816,0.2275607893220729,343.4689416892576,13.66781101423021,6.263296995269336e-4,1,-318.33010949319123,642.6602189863825,648.0127878881373,4954778.384015822,42,44,27,2.8308681512862575,8.774868246359281,72.14795668410711,-69.31708853282086,-0.20419755742176468,0.023202371046930455,347.459750011436,4.95220781164148e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-31 13:00:00,2,2,2,fall,NO3_kg_km2,q_mm,0.05167782910541437,0.011168915371785324,4.626933536980842,3.691256924511246e-5,0.3430383548445952,0.32701490008470724,0.7705424477100485,21.40851395563803,3.691256924511273e-5,1,-48.78195088601316,103.56390177202633,108.84750211910702,24.34316221264271,41,43,27,0.993878362014827,6.969937878,0.597771051408825,0.396107310606002,0.5207872604663188,0.025656986257691156,0.7775302180556549,0.0035709557967778713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wade,2018-10-31 13:00:00,4,2,5,fall,SRP_kg_km2,q_mm,0.005815991091148685,2.60347008631487e-4,22.339381280854422,1.4335920957257502e-24,0.9240808162615555,0.9222291288533008,0.017961316260992347,499.04795601138864,1.4335920957257708e-24,1,112.84964812921046,-219.69929625842093,-214.41569591134024,0.01322696415492291,41,43,27,0.03272801298595773,6.969937878,0.03422291198222452,-0.0014948989962667858,-0.08431750607443081,0.025656986257691156,0.018182870088247566,9.360504913318998e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
