date,site,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE
2014-01-03,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.13,0.6,0.13,12.4,2.8
2014-01-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,16.1,2.75
2014-01-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,14,2.83
2014-01-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.17,0,0,10.1,3.07
2014-01-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.66,1.7,0.06,8,3.25
2014-01-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,0.1,0.02,9.1,3.05
2014-01-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,9,3.3
2014-01-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,9,3.34
2014-01-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,0,0,7.9,3.14
2014-01-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,1.04,0,0,3.1,1.01
2014-01-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,1.2,0.03,4.2,0.67
2014-01-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.12,0,0,3.1,0.57
2014-01-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.49,0,0,2,0.43
2014-01-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.09,0.5,0.09,3.4,0.51
2014-01-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.08,1.6,0.08,3.6,0.56
2014-01-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,3,0.54
2014-01-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.21,3.6,0.21,7.4,0.65
2014-01-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.1,1.6,0.1,9.1,0.74
2014-01-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,3.7,0.05,12.2,0.73
2014-01-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,9.6,0.68
2014-01-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,9,0.53
2014-01-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,11,0.61
2014-01-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.34,3,0.34,14,2.12
2014-01-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,11,2.1
2014-01-28,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,1.9,0.05,12.8,2.2
2014-01-29,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,11,2.1
2014-01-30,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,11,2.1
2014-01-31,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,10.4,2.05
2014-02-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,12.4,2.6
2014-02-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,0.4,0.03,12.5,2.77
2014-02-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.34,8.3,0.34,18.8,3.11
2014-02-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,12,3.03
2014-02-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,0.2,0.03,12.3,3.09
2014-02-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,12.1,3.05
2014-02-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,1.2,0.05,13.4,3.11
2014-02-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,1.9,0.02,13.5,3.21
2014-02-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,12,3.18
2014-02-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,11.7,3.2
2014-02-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.49,7.1,0.49,19.2,3.6
2014-02-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.33,12.1,0.33,27.5,3.96
2014-02-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.14,5.2,0.14,29.4,4.03
2014-02-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,28.7,3.83
2014-02-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,27,3.8
2014-02-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,2,0.03,23,3.97
2014-02-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.08,0.3,NA,21,4.09
2014-02-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.27,NA,NA,18,4.2
2014-02-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,27,3.99
2014-03-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,1,0.1,22,4.06
2014-03-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,20,4.05
2014-03-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,20,4
2014-03-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-03-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,21,NA
2014-03-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,1.2,0.02,21,4.2
2014-03-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.18,2.3,0.18,19,4.3
2014-03-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,21,4.17
2014-03-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.84,12.3,0.84,31.9,NA
2014-03-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.07,1,0.07,30,4.5
2014-03-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,30,5.2
2014-03-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.24,3.2,0.24,31,5.3
2014-03-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,30,5.3
2014-03-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,30,5.3
2014-03-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,30,5.2
2014-03-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.07,0.7,0.07,28.8,5.2
2014-03-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.55,7,0.55,33,5.4
2014-03-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,34,5.7
2014-03-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,1.5,0.08,35,5.7
2014-03-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,35,5.6
2014-03-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,34,5.7
2014-03-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,32,5.7
2014-03-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,32,5.7
2014-03-28,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,0.2,0.01,32,5.7
2014-03-29,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.4,3.7,0.4,27,6.1
2014-03-30,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,1.66,1.6,1.66,25,6.9
2014-03-31,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.21,0.2,0.22,24,6.4
2014-04-01,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,23,NA
2014-04-02,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,22,NA
2014-04-03,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,22,NA
2014-04-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,21,NA
2014-04-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.48,NA,NA,NA,NA
2014-04-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.15,1.5,0.15,18,NA
2014-04-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,16,NA
2014-04-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.41,0,0,16,NA
2014-04-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.16,0,0,11,NA
2014-04-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,10,NA
2014-04-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,0,0,6,NA
2014-04-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,3,NA
2014-04-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.04,NA,NA,NA,NA
2014-04-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.23,0,0,NA,NA
2014-04-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.08,0,0,NA,NA
2014-04-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,2.11,6.3,0.88,6.3,0.88
2014-04-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,5.2,NA
2014-04-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,NA,NA
2014-04-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.15,0,0,NA,NA
2014-04-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-04-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,0,0
2014-04-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,0,0,0,0
2014-04-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.39,NA,NA,NA,NA
2014-04-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-04-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-04-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.09,NA,NA,NA,NA
2014-04-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.38,NA,NA,0,0
2014-04-28,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.06,NA,NA,0,0
2014-04-29,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,0,0,0
2014-04-30,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.08,NA,NA,NA,NA
2014-05-01,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.46,NA,NA,NA,NA
2014-05-02,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.28,NA,NA,NA,NA
2014-05-03,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.04,NA,NA,NA,NA
2014-05-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.39,NA,NA,NA,NA
2014-05-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.57,NA,NA,NA,NA
2014-05-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.25,NA,NA,NA,NA
2014-05-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.25,NA,NA,NA,NA
2014-05-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.04,NA,NA,NA,NA
2014-05-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,1.44,NA,NA,NA,NA
2014-05-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,NA,NA,NA,NA
2014-05-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-05-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.83,NA,NA,NA,NA
2014-05-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.6,NA,NA,NA,NA
2014-05-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.74,NA,NA,NA,NA
2014-05-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,NA,NA,NA,NA
2014-05-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.34,NA,NA,NA,NA
2014-05-28,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.71,NA,NA,NA,NA
2014-05-29,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-05-30,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-05-31,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.22,NA,NA,NA,NA
2014-06-01,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-02,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-03,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.57,NA,NA,NA,NA
2014-06-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-06-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-06-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-06-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.1,NA,NA,NA,NA
2014-06-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.07,NA,NA,NA,NA
2014-06-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.48,NA,NA,NA,NA
2014-06-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.78,NA,NA,NA,NA
2014-06-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.68,NA,NA,NA,NA
2014-06-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.17,NA,NA,NA,NA
2014-06-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-06-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.49,NA,NA,NA,NA
2014-06-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-06-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-06-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-07-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.77,NA,NA,NA,NA
2014-07-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,NA,NA,NA,NA
2014-07-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-07-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-07-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-07-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,1.3,NA,NA,NA,NA
2014-07-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-07-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-07-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.05,NA,NA,NA,NA
2014-08-04,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.45,NA,NA,NA,NA
2014-08-05,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,NA,NA,NA,NA
2014-08-06,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.7,NA,NA,NA,NA
2014-08-07,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.22,NA,NA,NA,NA
2014-08-08,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.02,NA,NA,NA,NA
2014-08-09,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,NA,NA,NA
2014-08-10,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,NA,NA,NA
2014-08-11,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,NA,NA,NA
2014-08-12,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,0,NA,NA,NA
2014-08-13,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-08-14,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,1,NA,NA,NA,NA
2014-08-15,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.03,NA,NA,NA,NA
2014-08-16,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.06,NA,NA,NA,NA
2014-08-17,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.19,NA,NA,NA,NA
2014-08-18,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.46,NA,NA,NA,NA
2014-08-19,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-08-20,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-21,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-22,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0.01,NA,NA,NA,NA
2014-08-23,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-24,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-25,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-26,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-27,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-28,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-08-29,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,NA,NA,NA,NA,NA
2014-08-30,Wade,VT-FR-13,Montgomery 5.0 SE,44.85765517,-72.55696446,0,NA,NA,NA,NA
2014-08-31,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.29,NA,NA,NA,NA
2014-09-01,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.02,NA,NA,NA,NA
2014-09-02,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-03,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,1,NA,NA,NA,NA
2014-09-04,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-05,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-06,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.08,NA,NA,NA,NA
2014-09-07,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.22,NA,NA,NA,NA
2014-09-08,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-09,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-10,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-11,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-12,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.28,NA,NA,NA,NA
2014-09-13,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-14,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.28,NA,NA,NA,NA
2014-09-15,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-16,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.06,NA,NA,NA,NA
2014-09-17,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.03,NA,NA,NA,NA
2014-09-18,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.04,NA,NA,NA,NA
2014-09-19,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-20,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-21,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-22,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.56,NA,NA,NA,NA
2014-09-23,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.06,NA,NA,NA,NA
2014-09-24,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-25,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-26,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-27,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-28,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-29,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-09-30,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-01,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-02,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-03,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-04,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-05,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.81,NA,NA,NA,NA
2014-10-06,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-07,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0,0,NA,NA,NA
2014-10-08,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.26,NA,NA,NA,NA
2014-10-09,Wade,VT-OL-1,Westfield 0.7 WNW,44.8916,-72.4435,0.13,NA,NA,NA,NA
